key	text	tooltip
resources_onscreen_text_wh2_dlc16_gryphon_wood_secondary	[[col:yellow]]狮鹫林[[/col]]	false
resources_onscreen_text_wh2_dlc16_sacred_pools_secondary	[[col:yellow]]圣池[[/col]]	false
resources_onscreen_text_wh2_dlc16_witchwood_secondary	[[col:yellow]]巫木林[[/col]]	false
resources_onscreen_text_wh2_dlc17_mine_of_bearded_skulls_major_secondary	[[col:yellow]]髑髅矿坑[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产铁矿[[/col]]	false
resources_onscreen_text_wh2_main_oreons_camp_secondary	[[col:yellow]]奥瑞恩营地[[/col]]	false
resources_onscreen_text_wh2_main_special_altar_of_ultimate_darkness_secondary	[[col:yellow]]终极黑暗祭坛[[/col]]	false
resources_onscreen_text_wh2_main_special_axlotl_minor_secondary	[[col:yellow]]阿克索特尔 - 星辰之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产木材[[/col]]	false
resources_onscreen_text_wh2_main_special_castle_drachenfels_secondary	[[col:yellow]]德拉肯菲尔斯城堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产铁矿[[/col]]	false
resources_onscreen_text_wh2_main_special_chamber_of_visions_secondary	[[col:yellow]]幻视之厅[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产药用植物[[/col]]	false
resources_onscreen_text_wh2_main_special_clar_karond_secondary	[[col:yellow]]克拉·卡隆德 - 厄运之塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产木材[[/col]]	false
resources_onscreen_text_wh2_main_special_def_vauls_anvil_secondary	[[col:yellow]]瓦尔铁砧[[/col]]	false
resources_onscreen_text_wh2_main_special_fallen_gates_secondary	[[col:yellow]]陷落之门[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产香料[[/col]]	false
resources_onscreen_text_wh2_main_special_fortress_gate_secondary	[[col:yellow]]要塞之门[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区为要塞[[/col]]	false
resources_onscreen_text_wh2_main_special_galbaraz_secondary	[[col:yellow]]加尔巴拉兹[[/col]]	false
resources_onscreen_text_wh2_main_special_galleons_graveyard_secondary	[[col:yellow]]沉船坟场[[/col]]	false
resources_onscreen_text_wh2_main_special_ghrond_secondary	[[col:yellow]]格隆德 - 预言高塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黄金[[/col]]	false
resources_onscreen_text_wh2_main_special_golden_tower_of_the_gods_secondary	[[col:yellow]]诸神黄金塔[[/col]]	false
resources_onscreen_text_wh2_main_special_gor_gazan_secondary	[[col:yellow]]戈尔·加赞[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产铁矿[[/col]]	false
resources_onscreen_text_wh2_main_special_hag_graef_secondary	[[col:yellow]]哈格·格拉夫 - 暗影之城[[/col]]	false
resources_onscreen_text_wh2_main_special_har_ganeth_secondary	[[col:yellow]]哈·甘尼斯 - 寒冰要塞[[/col]]	false
resources_onscreen_text_wh2_main_special_hef_vauls_anvil_secondary	[[col:yellow]]瓦尔铁砧[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产铁矿[[/col]]	false
resources_onscreen_text_wh2_main_special_hellpit_secondary	[[col:yellow]]地狱深坑[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产异域动物[[/col]]	false
resources_onscreen_text_wh2_main_special_hexoatl_secondary	[[col:yellow]]赫斯欧塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黄金[[/col]]	false
resources_onscreen_text_wh2_main_special_iron_rock_secondary	[[col:yellow]]铁岩[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产铁矿[[/col]]	false
resources_onscreen_text_wh2_main_special_itza_secondary	[[col:yellow]]伊塔扎 - 第一城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黄金[[/col]]	false
resources_onscreen_text_wh2_main_special_karag_orrud_secondary	[[col:yellow]]红云山 - 卡拉克·奥鲁德[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黑曜石[[/col]]	false
resources_onscreen_text_wh2_main_special_karak_izor_secondary	[[col:yellow]]卡拉克·伊佐尔 - 铜山堡[[/col]]	false
resources_onscreen_text_wh2_main_special_karak_zorn_secondary	[[col:yellow]]卡拉克·佐恩 - 高地堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黄金[[/col]]	false
resources_onscreen_text_wh2_main_special_karond_kar_secondary	[[col:yellow]]卡隆德·卡尔 - 绝望之塔[[/col]]	false
resources_onscreen_text_wh2_main_special_khemri_secondary	[[col:yellow]]凯姆里 - 诸王之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黄金[[/col]]	false
resources_onscreen_text_wh2_main_special_kraka_drak_secondary	[[col:yellow]]卡拉克·德拉克 - 龙堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产宝石[[/col]]	false
resources_onscreen_text_wh2_main_special_lahmia_secondary	[[col:yellow]]拉赫米亚 - 诅咒之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产宝石[[/col]]	false
resources_onscreen_text_wh2_main_special_laurelorn_forest_secondary	[[col:yellow]]托尔·利萨内尔 - 玻璃之城[[/col]]	false
resources_onscreen_text_wh2_main_special_lothern_secondary	[[col:yellow]]洛瑟恩[[/col]]	false
resources_onscreen_text_wh2_main_special_mousillon_secondary	[[col:yellow]]穆席隆 - 诅咒之城[[/col]]	false
resources_onscreen_text_wh2_main_special_naggarond_secondary	[[col:yellow]]纳迦隆德 - 寒冰之塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产大理石[[/col]]	false
resources_onscreen_text_wh2_main_special_oyxl_secondary	[[col:yellow]]奥伊克斯尔 - 永恒之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产异域动物[[/col]]	false
resources_onscreen_text_wh2_main_special_parravon_secondary	[[col:yellow]]帕拉翁[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产大理石[[/col]]	false
resources_onscreen_text_wh2_main_special_pyramid_of_nagash_secondary	[[col:yellow]]纳迦什黑金字塔[[/col]]	false
resources_onscreen_text_wh2_main_special_quetza_secondary	[[col:yellow]]奎察 - 亵渎之城[[/col]]	false
resources_onscreen_text_wh2_main_special_quintex_secondary	[[col:yellow]]昆特克斯[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黑曜石[[/col]]	false
resources_onscreen_text_wh2_main_special_salzenmund_secondary	[[col:yellow]]萨尔岑蒙德[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产木材[[/col]]	false
resources_onscreen_text_wh2_main_special_sartosa_secondary	[[col:yellow]]萨尔托萨 - 海盗之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产葡萄酒[[/col]]	false
resources_onscreen_text_wh2_main_special_shrine_of_asuryan_secondary	[[col:yellow]]阿苏焉圣坛[[/col]]	false
resources_onscreen_text_wh2_main_special_shrine_of_khaine_secondary	[[col:yellow]]凯恩圣坛[[/col]]	false
resources_onscreen_text_wh2_main_special_shrine_of_sotek_secondary	[[col:yellow]]索提克圣坛[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产染料[[/col]]	false
resources_onscreen_text_wh2_main_special_skavenblight_secondary	[[col:yellow]]斯卡文魔都[[/col]]	false
resources_onscreen_text_wh2_main_special_skeggi_secondary_major	[[col:yellow]]斯凯吉[[/col]]	false
resources_onscreen_text_wh2_main_special_the_awakening_secondary	[[col:yellow]]觉醒之地 - 瓦特尔[[/col]]	false
resources_onscreen_text_wh2_main_special_tlaxtlan_secondary	[[col:yellow]]特拉克斯特兰 - 月之城[[/col]]	false
resources_onscreen_text_wh2_main_special_tor_achare_secondary	[[col:yellow]]托尔·阿查雷[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产毛皮[[/col]]	false
resources_onscreen_text_wh2_main_special_tor_anlec_secondary	[[col:yellow]]托尔·安列克[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产大理石[[/col]]	false
resources_onscreen_text_wh2_main_special_tor_anroc_secondary	[[col:yellow]]追忆圣坛[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产黄金[[/col]]	false
resources_onscreen_text_wh2_main_special_tor_elyr_secondary	[[col:yellow]]托尔·埃利尔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产葡萄酒[[/col]]	false
resources_onscreen_text_wh2_main_special_tor_koruali_secondary	[[col:yellow]]托尔·科鲁阿里[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区出产盐[[/col]]	false
resources_onscreen_text_wh2_main_special_tor_yvresse_secondary	[[col:yellow]]托尔·伊夫瑞斯[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域拥有牧场[[/col]]	false
resources_onscreen_text_wh2_main_special_tower_of_hoeth_secondary	[[col:yellow]]荷斯白塔[[/col]]	false
resources_onscreen_text_wh2_main_special_xlanhuapec_secondary	[[col:yellow]]克斯兰华佩克——迷雾之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产铁矿[[/col]]	false
resources_onscreen_text_wh2_main_special_ziggurat_of_dawn_secondary	[[col:yellow]]黎明金字塔[[/col]]	false
resources_onscreen_text_wh2_main_special_zoishenk_secondary	[[col:yellow]]佐伊申克[[/col]]	false
resources_onscreen_text_wh3_dlc20_combi_special_the_crystal_spires_secondary	[[col:yellow]]水晶尖峰[[/col]]	false
resources_onscreen_text_wh3_dlc20_combi_special_the_writhing_fortress_secondary	[[col:yellow]]扭曲要塞[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_bjornlings_gathering_secondary	[[col:yellow]]比约基尔血手方尖碑[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_black_rock_secondary_obsidian	[[col:yellow]]黑岩[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产黑曜石[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_brass_keep_secondary	[[col:yellow]]黄铜堡垒[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产染料[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_daemons_gate_secondary_obsidian	[[col:yellow]]恶魔之门[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产黑曜石[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_empire_fort_secondary	[[col:yellow]]帝国要塞[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_fortress_of_the_damned_secondary	[[col:yellow]]诅咒要塞[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_godless_crater_secondary	[[col:yellow]]无神巨坑[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产盐[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_icedrake_fjord_secondary	[[col:yellow]]猩红收割祭坛[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_karak_dum_secondary	[[col:yellow]]卡拉克·杜姆——厄运山脉[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_okkams_forever_maze_secondary	[[col:yellow]]奥卡姆永恒迷宫[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_plains_of_zanbaijin_secondary	[[col:yellow]]赞拜金平原[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_the_forbidden_citadel_secondary_iron	[[col:yellow]]禁忌堡垒[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产铁矿[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_the_howling_citadel_secondary	[[col:yellow]]恐虐阶梯[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_the_palace_of_ruin_secondary_spices	[[col:yellow]]毁灭宫殿[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产香料[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_the_silvered_tower_of_sorcerers_secondary	[[col:yellow]]银塔巫师塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产宝石[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_the_twisted_towers_secondary	[[col:yellow]]扭曲尖塔[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_tower_of_khrakk_secondary	[[col:yellow]]克拉卡克之塔[[/col]]	false
resources_onscreen_text_wh3_dlc20_special_zharr_naggrund_secondary_obsidian	[[col:yellow]]扎尔·纳格隆德——火与荒芜之塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产黑曜石[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_bitter_bay_secondary	[[col:yellow]]苦痛海湾[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_black_fortress_secondary	[[col:yellow]]黑色要塞[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_daemons_stump_secondary	[[col:yellow]]恶魔残桩[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_flayed_rock_major_secondary	[[col:yellow]]剥皮岩[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_fortress_of_dawn_secondary	[[col:yellow]]黎明要塞[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产香料[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_iron_storm_secondary	[[col:yellow]]钢铁风暴[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_the_sentinels_secondary	[[col:yellow]]哨兵塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产大理石[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_the_volary_secondary_combi	[[col:yellow]]鸟笼要塞[[/col]]	false
resources_onscreen_text_wh3_dlc23_special_uzkulak_secondary	[[col:yellow]]乌兹库拉克——颅骨之地[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产铁矿[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_black_pit_secondary	[[col:yellow]]黑坑——千眼谷[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_bleak_hold_fortress_secondary	[[col:yellow]]荒凉堡要塞[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_castle_alexandronov_minor_secondary	[[col:yellow]]亚历山德罗诺夫城堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]为基斯里夫派系添加城墙[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_castle_of_splendour_secondary	[[col:yellow]]辉煌城堡[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_deff_gorge_secondary	[[col:yellow]]死亡峡谷[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_fateweavers_crevasse_secondary	[[col:yellow]]织命者裂隙[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_haichai_secondary	[[col:yellow]]海柴[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_maw_gate_secondary	[[col:yellow]]大胃门[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产香料[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_plesk_secondary	[[col:yellow]]普列斯克[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_shang_wu_major_secondary_animals	[[col:yellow]]尚武[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产异域动物[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_shrine_of_kurnous_secondary	[[col:yellow]]库诺斯圣坛[[/col]]	false
resources_onscreen_text_wh3_dlc24_special_tower_of_ashshair_secondary	[[col:yellow]]阿什夏尔之塔[[/col]]	false
resources_onscreen_text_wh3_dlc25_special_chaos_dark_fortress_secondary_middenheim	[[col:yellow]]米登海姆——白狼城[[/col]]	false
resources_onscreen_text_wh3_dlc25_special_silver_pinnacle_secondary	[[col:yellow]]银顶峰[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产宝石[[/col]]	false
resources_onscreen_text_wh3_dlc25_special_the_gallows_tree_secondary_timber	[[col:yellow]]绞刑树[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产木材[[/col]]	false
resources_onscreen_text_wh3_main_combi_jungles_of_chian_secondary	[[col:yellow]]奇安丛林[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产异域动物[[/col]]	false
resources_onscreen_text_wh3_main_combi_special_bloodwind_keep_secondary	[[col:yellow]]血风要塞[[/col]]	false
resources_onscreen_text_wh3_main_combi_special_red_fortress_secondary	[[col:yellow]]红色堡垒[[/col]]	false
resources_onscreen_text_wh3_main_combi_special_the_challenge_stone_secondary	[[col:yellow]]挑战石[[/col]]	false
resources_onscreen_text_wh3_main_combi_the_haunted_forest_secondary	[[col:yellow]]闹鬼森林[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产异域动物[[/col]]	false
resources_onscreen_text_wh3_main_cth_bastion_secondary	[[col:yellow]]伟大长城——龙脊[[/col]]	false
resources_onscreen_text_wh3_main_erengrad_city_secondary	[[col:yellow]]厄伦格勒[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产陶器[[/col]]	false
resources_onscreen_text_wh3_main_kislev_city_secondary	[[col:yellow]]基斯里夫城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产毛皮[[/col]]	false
resources_onscreen_text_wh3_main_praag_city_secondary	[[col:yellow]]普拉格城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产大理石[[/col]]	false
resources_onscreen_text_wh3_main_special_blood_mountain_secondary_iron	[[col:yellow]]血山[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产铁矿[[/col]]	false
resources_onscreen_text_wh3_main_special_clarak_spire_secondary	[[col:yellow]]克拉拉克尖塔[[/col]]	false
resources_onscreen_text_wh3_main_special_drackle_spire_secondary	[[col:yellow]]德拉克尔尖塔[[/col]]	false
resources_onscreen_text_wh3_main_special_fire_mouth_secondary_furs	[[col:yellow]]火口[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产毛皮[[/col]]	false
resources_onscreen_text_wh3_main_special_fu_hung_secondary_dyes	[[col:yellow]]福宏——咏唱之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产染料[[/col]]	false
resources_onscreen_text_wh3_main_special_great_hall_of_greasus_secondary_gold	[[col:yellow]]格雷萨斯大会堂[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产黄金[[/col]]	false
resources_onscreen_text_wh3_main_special_gristle_valley_secondary_ivory	[[col:yellow]]腐臭残桩[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产象牙[[/col]]	false
resources_onscreen_text_wh3_main_special_karak_azorn_secondary	[[col:yellow]]卡拉克·阿佐恩[[/col]]	false
resources_onscreen_text_wh3_main_special_karak_vrag_secondary	[[col:yellow]]卡拉克·弗拉格[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产宝石[[/col]]	false
resources_onscreen_text_wh3_main_special_khazid_bordkarag_secondary	[[col:yellow]]巨魔王巢穴——卡兹德·博德卡拉格[[/col]]	false
resources_onscreen_text_wh3_main_special_li_temple_secondary	[[col:yellow]]李祠[[/col]]	false
resources_onscreen_text_wh3_main_special_misty_mountain_secondary	[[col:yellow]]雾山[[/col]]	false
resources_onscreen_text_wh3_main_special_mordheim_secondary	[[col:yellow]]莫德海姆——诅咒之城[[/col]]	false
resources_onscreen_text_wh3_main_special_nan_gau_secondary_pottery	[[col:yellow]]南皋——烟城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产陶器[[/col]]	false
resources_onscreen_text_wh3_main_special_palace_of_princes_secondary	[[col:yellow]]必然之城[[/col]]	false
resources_onscreen_text_wh3_main_special_sabre_mountain_secondary	[[col:yellow]]军刀山——军刀皮巢穴[[/col]]	false
resources_onscreen_text_wh3_main_special_shang_yang_secondary_spices	[[col:yellow]]上阳[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产香料[[/col]]	false
resources_onscreen_text_wh3_main_special_shiyamas_rest_secondary	[[col:yellow]]尸山安息地[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产陶器[[/col]]	false
resources_onscreen_text_wh3_main_special_the_great_desert_secondary	[[col:yellow]]秃鹫山[[/col]]	false
resources_onscreen_text_wh3_main_special_tower_of_gorgoth_secondary	[[col:yellow]]戈尔戈斯之塔[[/col]]	false
resources_onscreen_text_wh3_main_special_wei_jin_secondary_spices	[[col:yellow]]卫津[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产香料[[/col]]	false
resources_onscreen_text_wh3_main_special_weng_chang_secondary_iron	[[col:yellow]]致命董塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该区域出产铁矿[[/col]]	false
resources_onscreen_text_wh3_main_special_xing_po_secondary_gems	[[col:yellow]]星堡 - 占星术士之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出宝石[[/col]]	false
resources_onscreen_text_wh_dlc05_elf_major_secondary_oak_of_ages	[[col:yellow]]奥克之龄 - 永恒之根[[/col]]	false
resources_onscreen_text_wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary_major	[[col:yellow]]沃拉格要塞[[/col]]	false
resources_onscreen_text_wh_dlc24_special_southern_sentinels_secondary	[[col:yellow]]南方哨卫[[/col]]	false
resources_onscreen_text_wh_dlc24_special_star_tower_secondary	[[col:yellow]]星陨塔[[/col]]	false
resources_onscreen_text_wh_dlc24_special_the_turtle_isle_secondary	[[col:yellow]]巨龟岛[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出黑曜石[[/col]]	false
resources_onscreen_text_wh_main_special_altdorf_secondary	[[col:yellow]]阿尔道夫 - 尖塔之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出陶器[[/col]]	false
resources_onscreen_text_wh_main_special_bay_of_blades_secondary	[[col:yellow]]利刃湾[[/col]]	false
resources_onscreen_text_wh_main_special_black_crag_secondary	[[col:yellow]]黑岩堡 - 黑崖要塞[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出黄金[[/col]]	false
resources_onscreen_text_wh_main_special_bordeleux_secondary	[[col:yellow]]波尔德罗[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出葡萄酒[[/col]]	false
resources_onscreen_text_wh_main_special_carcassonne_secondary	[[col:yellow]]卡卡颂[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出染料[[/col]]	false
resources_onscreen_text_wh_main_special_carroburg_secondary	[[col:yellow]]卡罗堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区拥有牧场[[/col]]	false
resources_onscreen_text_wh_main_special_castle_drakenhof_secondary	[[col:yellow]]德拉肯霍夫城堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出黄金[[/col]]	false
resources_onscreen_text_wh_main_special_citadel_of_lead_secondary	[[col:yellow]]铅堡[[/col]]	false
resources_onscreen_text_wh_main_special_couronne_secondary	[[col:yellow]]库罗纳[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出陶器[[/col]]	false
resources_onscreen_text_wh_main_special_crag_halls_secondary	[[col:yellow]]峭壁大厅[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出毛皮[[/col]]	false
resources_onscreen_text_wh_main_special_doomkeep_secondary	[[col:yellow]]厄运要塞[[/col]]	false
resources_onscreen_text_wh_main_special_eight_peaks_secondary	[[col:yellow]]八峰山 - 支柱之城[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区拥有牧场[[/col]]	false
resources_onscreen_text_wh_main_special_karag_dromar_secondary	[[col:yellow]]卡拉格·德罗玛 - 回响峰[[/col]]	false
resources_onscreen_text_wh_main_special_karak_azgal_secondary	[[col:yellow]]卡拉格·阿兹加尔 - 宝藏峰[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出宝石[[/col]]	false
resources_onscreen_text_wh_main_special_karak_azul_secondary	[[col:yellow]]卡拉格·阿祖尔 - 铁峰[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出盐[[/col]]	false
resources_onscreen_text_wh_main_special_karak_hirn_secondary	[[col:yellow]]卡拉格·希恩 - 号角堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出铁[[/col]]	false
resources_onscreen_text_wh_main_special_karak_kadrin_2_secondary	[[col:yellow]]卡拉格·卡德林 - 屠夫要塞[[/col]]	false
resources_onscreen_text_wh_main_special_karak_norn_secondary	[[col:yellow]]卡拉格·诺恩 - 贫瘠地堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出毛皮[[/col]]	false
resources_onscreen_text_wh_main_special_karak_ungor_secondary	[[col:yellow]]卡拉格·安戈尔 - 红眼山[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出黄金[[/col]]	false
resources_onscreen_text_wh_main_special_karaz_a_karak_secondary	[[col:yellow]]卡拉克·阿·卡拉克 - 永恒峰[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出宝石[[/col]]	false
resources_onscreen_text_wh_main_special_konquata_secondary	[[col:yellow]]康奎塔[[/col]]	false
resources_onscreen_text_wh_main_special_luccini_secondary	[[col:yellow]]卢奇尼[[/col]]	false
resources_onscreen_text_wh_main_special_magritta_secondary	[[col:yellow]]马格里塔[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出铁[[/col]]	false
resources_onscreen_text_wh_main_special_marienburg_secondary	[[col:yellow]]玛丽恩堡[[/col]]\\n[[col:ui_font_inactive_grey_light]]该地区产出染料[[/col]]	false
resources_onscreen_text_wh_main_special_massif_orca_secondary	[[col:yellow]]奥卡尔山[[/col]]	false
