key	text	tooltip
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_vitevo274592981	希罗基森林	false
regions_battle_name_wh3_main_combi_region_vitevo	希罗基森林	false
regions_onscreen_wh3_main_combi_region_vitevo	希罗基森林	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_weng_chang1541899455	致命之舌塔	false
regions_battle_name_wh3_main_combi_region_weng_chang	致命之舌塔	false
regions_onscreen_wh3_main_combi_region_weng_chang	致命之舌塔	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_shroktak_mount1886954624	诅咒之门	false
regions_battle_name_wh3_main_combi_region_shroktak_mount	诅咒之门	false
regions_onscreen_wh3_main_combi_region_shroktak_mount	诅咒之门	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_languille560688345	大麦堡	false
regions_battle_name_wh3_main_combi_region_languille	大麦堡	false
regions_onscreen_wh3_main_combi_region_languille	大麦堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_the_bone_gulch1729039965	阿努雷尔之墓	false
regions_battle_name_wh3_main_combi_region_the_bone_gulch	阿努雷尔之墓	false
regions_onscreen_wh3_main_combi_region_the_bone_gulch	阿努雷尔之墓	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_flensburg1115650420	枯萎之塔	false
regions_battle_name_wh3_main_combi_region_flensburg	枯萎之塔	false
regions_onscreen_wh3_main_combi_region_flensburg	枯萎之塔	false
regions_battle_name_wh3_main_combi_region_black_iron_mine	末日神庙	false
regions_onscreen_wh3_main_combi_region_black_iron_mine	末日神庙	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_black_iron_mine808592536	末日神庙	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_sump_pit478202788	火山关	false
regions_battle_name_wh3_main_combi_region_sump_pit	火山关	false
regions_onscreen_wh3_main_combi_region_sump_pit	火山关	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_naglfari_plain979614810	黑峡谷	false
regions_battle_name_wh3_main_combi_region_naglfari_plain	黑峡谷	false
regions_onscreen_wh3_main_combi_region_naglfari_plain	黑峡谷	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_gorssel2144621354	鼠岩	false
regions_battle_name_wh3_main_combi_region_gorssel	鼠岩	false
regions_onscreen_wh3_main_combi_region_gorssel	鼠岩	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_kradtommen688192557	蛇牙	false
regions_battle_name_wh3_main_combi_region_kradtommen	蛇牙	false
regions_onscreen_wh3_main_combi_region_kradtommen	蛇牙	false
regions_battle_name_wh3_main_combi_region_serpent_coast	红树林港	false
regions_onscreen_wh3_main_combi_region_serpent_coast	红树林港	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_serpent_coast1372595095	红树林港	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_karak_bhufdar111063984	阿蒙内姆赫图姆之墓	false
regions_battle_name_wh3_main_combi_region_karak_bhufdar	阿蒙内姆赫图姆之墓	false
regions_onscreen_wh3_main_combi_region_karak_bhufdar	阿蒙内姆赫图姆之墓	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_granite_massif98401271	诸王峡谷	false
regions_battle_name_wh3_main_combi_region_granite_massif	诸王峡谷	false
regions_onscreen_wh3_main_combi_region_granite_massif	诸王峡谷	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_stonemine_tower475966183	黑爪巢穴	false
regions_battle_name_wh3_main_combi_region_stonemine_tower	黑爪巢穴	false
regions_onscreen_wh3_main_combi_region_stonemine_tower	黑爪巢穴	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_zvorak2143003255	索南塔尔	false
regions_battle_name_wh3_main_combi_region_zvorak	索南塔尔	false
regions_onscreen_wh3_main_combi_region_zvorak	索南塔尔	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_agrul_migdhal2030047689	弗兹里克的飞行堡垒	false
regions_battle_name_wh3_main_combi_region_agrul_migdhal	弗兹里克的飞行堡垒	false
regions_onscreen_wh3_main_combi_region_agrul_migdhal	弗兹里克的飞行堡垒	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_grunburg2128977522	瑞克卫队城堡	false
regions_battle_name_wh3_main_combi_region_grunburg	瑞克卫队城堡	false
regions_onscreen_wh3_main_combi_region_grunburg	瑞克卫队城堡	false
regions_battle_name_wh3_main_combi_region_eilhart	伯根哈芬	false
regions_onscreen_wh3_main_combi_region_eilhart	伯根哈芬	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_eilhart29395554	伯根哈芬	false
regions_battle_name_wh3_main_combi_region_karak_azgaraz	鲜血堡	false
regions_onscreen_wh3_main_combi_region_karak_azgaraz	鲜血堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_karak_azgaraz558161846	鲜血堡	false
regions_battle_name_wh3_main_combi_region_plain_of_tuskers	阿提奥波斯营地	false
regions_onscreen_wh3_main_combi_region_plain_of_tuskers	阿提奥波斯营地	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_plain_of_tuskers402155172	阿提奥波斯营地	false
factions_attack_desc_wh2_main_emp_sudenburg	你正在进攻利奥波德海姆！	false
factions_defend_desc_wh2_main_emp_sudenburg	你正在防御利奥波德海姆的进攻！	false
factions_screen_adjective_wh2_main_emp_sudenburg		false
factions_screen_name_wh2_main_emp_sudenburg	利奥波德海姆	false
factions_screen_name_when_rebels_wh2_main_emp_sudenburg	利奥波德海姆叛军	false
factions_attack_desc_wh2_dlc16_emp_colonist_invasion	你正在进攻冒险商人公会！	false
factions_defend_desc_wh2_dlc16_emp_colonist_invasion	你正在防御冒险商人公会的进攻！	false
factions_screen_adjective_wh2_dlc16_emp_colonist_invasion		false
factions_screen_name_wh2_dlc16_emp_colonist_invasion	冒险商人公会	false
factions_screen_name_when_rebels_wh2_dlc16_emp_colonist_invasion	公会叛军	false
regions_battle_name_wh3_main_combi_region_gristle_valley	腐烂树桩	false
regions_onscreen_wh3_main_combi_region_gristle_valley	腐烂树桩	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_gristle_valley803290969	腐烂树桩	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_blackstone_post1133127245	德拉肯费尔斯城堡	false
regions_battle_name_wh3_main_combi_region_blackstone_post	德拉肯费尔斯城堡	false
regions_onscreen_wh3_main_combi_region_blackstone_post	德拉肯费尔斯城堡	false
regions_battle_name_wh3_main_combi_region_grung_zint	苍白姐妹山	false
regions_onscreen_wh3_main_combi_region_grung_zint	苍白姐妹山	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_grung_zint1784219423	苍白姐妹山	false
regions_battle_name_wh3_main_combi_region_sarl_encampment	约顿海姆	false
regions_onscreen_wh3_main_combi_region_sarl_encampment	约顿海姆	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_sarl_encampment716110897	约顿海姆	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_frozen_landing507226633	塞特拉冰封登陆场	false
regions_battle_name_wh3_main_combi_region_frozen_landing	塞特拉冰封登陆场	false
regions_battle_name_wh3_main_chaos_region_frozen_landing	塞特拉冰封登陆场	false
regions_battle_name_wh3_main_combi_region_great_desert_of_araby	秃鹫山	false
regions_onscreen_wh3_main_combi_region_great_desert_of_araby	秃鹫山	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_great_desert_of_araby175096176	秃鹫山	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_vulture_mountain1073287376	眼镜蛇关	false
regions_battle_name_wh3_main_combi_region_vulture_mountain	眼镜蛇关	false
regions_onscreen_wh3_main_combi_region_vulture_mountain	眼镜蛇关	false
regions_battle_name_wh3_main_combi_region_nahuontl	利奥波德海姆	false
regions_onscreen_wh3_main_combi_region_nahuontl	利奥波德海姆	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_nahuontl1650440005	利奥波德海姆	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_tor_anroc337580736	追忆神龛	false
regions_battle_name_wh3_main_combi_region_tor_anroc	追忆神龛	false
regions_onscreen_wh3_main_combi_region_tor_anroc	追忆神龛	false
regions_battle_name_wh3_main_combi_region_whitepeak	黑夜森林	false
regions_onscreen_wh3_main_combi_region_whitepeak	黑夜森林	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_whitepeak1560988515	黑夜森林	false
regions_battle_name_wh3_main_combi_region_graeling_moot	夏基森林	false
regions_onscreen_wh3_main_combi_region_graeling_moot	夏基森林	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_graeling_moot1002209272	夏基森林	false
regions_battle_name_wh3_main_combi_region_fort_ostrosk	卡明斯基堡	false
regions_onscreen_wh3_main_combi_region_fort_ostrosk	卡明斯基堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_fort_ostrosk1691198086	卡明斯基堡	false
regions_battle_name_wh3_main_combi_region_fort_straghov	克扎拉	false
regions_onscreen_wh3_main_combi_region_fort_straghov	克扎拉	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_fort_straghov231280174	克扎拉	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_fort_oberstyre263703118	柯尼希斯坦	false
regions_battle_name_wh3_main_combi_region_fort_oberstyre	柯尼希斯坦	false
regions_onscreen_wh3_main_combi_region_fort_oberstyre	柯尼希斯坦	false
regions_onscreen_wh3_main_combi_region_pillar_of_skulls	德文加德堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_pillar_of_skulls1224191099	德文加德堡	false
regions_battle_name_wh3_main_combi_region_pillar_of_skulls	德文加德堡	false
regions_battle_name_wh3_main_combi_region_fuming_serpent	亡者之城	false
regions_onscreen_wh3_main_combi_region_fuming_serpent	亡者之城	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_fuming_serpent1334398299	亡者之城	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_laurelorn_forest1911102912	托尔·利萨内尔	false
regions_onscreen_wh3_main_combi_region_laurelorn_forest	托尔·利萨内尔	false
regions_battle_name_wh3_main_combi_region_laurelorn_forest	托尔·利萨内尔	false
building_effect_context_expressions_display_text_RegionIsMinorFort	该地区为次要要塞	false
effects_description_sr_effect_famous_minor_settlement_walls	著名防御工事：为城镇增加城墙	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_norden799341792	萨尔卡滕	false
regions_battle_name_wh3_main_combi_region_norden	萨尔卡滕	false
regions_onscreen_wh3_main_combi_region_norden	萨尔卡滕	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_weismund192211697	德尔伯兹	false
regions_battle_name_wh3_main_combi_region_weismund	德尔伯兹	false
regions_onscreen_wh3_main_combi_region_weismund	德尔伯兹	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_kappelburg1686002861	贝克	false
regions_battle_name_wh3_main_combi_region_kappelburg	贝克	false
regions_onscreen_wh3_main_combi_region_kappelburg	贝克	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_middenstag1357672075	肖彭多夫	false
regions_battle_name_wh3_main_combi_region_middenstag	肖彭多夫	false
regions_onscreen_wh3_main_combi_region_middenstag	肖彭多夫	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_shard_bastion1433566181	漂流城堡	false
regions_battle_name_wh3_main_combi_region_shard_bastion	漂流城堡	false
regions_onscreen_wh3_main_combi_region_shard_bastion	漂流城堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_the_moot397463068	艾歇沙滕	false
regions_battle_name_wh3_main_combi_region_the_moot	艾歇沙滕	false
regions_onscreen_wh3_main_combi_region_the_moot	艾歇沙滕	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_gronti_mingol769793615	索科特拉	false
regions_battle_name_wh3_main_combi_region_gronti_mingol	索科特拉	false
regions_onscreen_wh3_main_combi_region_gronti_mingol	索科特拉	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_temple_of_kara1498755011	新卢契尼	false
regions_battle_name_wh3_main_combi_region_temple_of_kara	新卢契尼	false
regions_onscreen_wh3_main_combi_region_temple_of_kara	新卢契尼	false
frontend_faction_leaders_frontend_description_wh2_dlc13_political_party_wulfhart_ruler	在离卡拉神庙不远的新卢契尼扎营，马库斯·沃法特响应皇帝的号召，重申帝国在露丝契亚的立足点。	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_the_howling_citadel948639946	恐虐阶梯	false
regions_battle_name_wh3_main_combi_region_the_howling_citadel	恐虐阶梯	false
regions_onscreen_wh3_main_combi_region_the_howling_citadel	恐虐阶梯	false
regions_battle_name_wh3_main_combi_region_pools_of_despair	恐怖地下墓穴	false
regions_onscreen_wh3_main_combi_region_pools_of_despair	恐怖地下墓穴	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_pools_of_despair577000774	恐怖地下墓穴	false
factions_attack_desc_wh3_main_ogr_thunderguts	你正在进攻猪镇守卫！	false
factions_defend_desc_wh3_main_ogr_thunderguts	你正在防御猪镇守卫的进攻！	false
factions_screen_adjective_wh3_main_ogr_thunderguts		false
factions_screen_name_wh3_main_ogr_thunderguts	猪镇守卫	false
factions_screen_name_when_rebels_wh3_main_ogr_thunderguts	猪镇叛军	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_palace_of_princes1360692216	不可避免之城	false
regions_battle_name_wh3_main_combi_region_palace_of_princes	不可避免之城	false
regions_onscreen_wh3_main_combi_region_palace_of_princes	不可避免之城	false
regions_onscreen_wh3_main_combi_region_niedling	莱切堡	false
regions_battle_name_wh3_main_combi_region_niedling	莱切堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_niedling1245485388	莱切堡	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_karak_angazhar841719357	维多夫丹	false
regions_onscreen_wh3_main_combi_region_karak_angazhar	维多夫丹	false
regions_battle_name_wh3_main_combi_region_karak_angazhar	维多夫丹	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_winter_pyre623624109	卡拉卡·多登	false
regions_onscreen_wh3_main_combi_region_winter_pyre	卡拉卡·多登	false
regions_battle_name_wh3_main_combi_region_winter_pyre	卡拉卡·多登	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_temple_of_heimkel1764514033	芬斯克	false
regions_onscreen_wh3_main_combi_region_temple_of_heimkel	芬斯克	false
regions_battle_name_wh3_main_combi_region_temple_of_heimkel	芬斯克	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_ironfrost908291048	扎坎之门	false
regions_battle_name_wh3_main_combi_region_ironfrost	扎坎之门	false
regions_onscreen_wh3_main_combi_region_ironfrost	扎坎之门	false
provinces_onscreen_wh3_main_combi_province_northern_wastes	尖啸丘陵	false
start_pos_settlements_onscreen_name_settlement:cr_combi_region_hobhome1378819858	大可汗塔	false
regions_onscreen_cr_combi_region_hobhome	大可汗塔	false
regions_battle_name_cr_combi_region_hobhome	大可汗塔	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_fire_mouth1088650929	火口神庙	false
regions_battle_name_wh3_main_combi_region_fire_mouth	火口神庙	false
regions_onscreen_wh3_main_combi_region_fire_mouth	火口神庙	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_mount_thug1793791826	暴徒山	false
regions_battle_name_wh3_main_combi_region_mount_thug	暴徒山	false
regions_onscreen_wh3_main_combi_region_mount_thug	暴徒山	false
regions_battle_name_wh3_main_combi_region_mountain_pass	梅山	false
regions_onscreen_wh3_main_combi_region_mountain_pass	梅山	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_mountain_pass112311	梅山	false
regions_battle_name_wh3_main_combi_region_southern_outpost	血纳迦巢穴	false
regions_onscreen_wh3_main_combi_region_southern_outpost	血纳迦巢穴	false
start_pos_settlements_onscreen_name_settlement:wh3_main_combi_region_southern_outpost433546535	血纳迦巢穴	false
provinces_onscreen_wh3_main_combi_province_cathayan_hinterlands	库里什前哨	false
