key	text	tooltip
building_culture_variants_name_sr_quintex_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_quintex_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_quintex_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_quintex_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_quintex_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_clar_karond_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_clar_karond_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_clar_karond_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_clar_karond_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_clar_karond_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_clar_karond_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karond_kar_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karond_kar_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karond_kar_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karond_kar_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karond_kar_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karond_kar_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lahmia_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lahmia_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lahmia_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lahmia_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lahmia_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lahmia_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_konquata_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_konquata_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_konquata_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_konquata_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_konquata_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_konquata_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wight_isles_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wight_isles_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wight_isles_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wight_isles_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lead_citadel_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lead_citadel_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lead_citadel_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_lead_citadel_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_challenge_stone_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_challenge_stone_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_challenge_stone_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_challenge_stone_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_challenge_stone_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_challenge_stone_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_inevitable_city_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_inevitable_city_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_inevitable_city_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_inevitable_city_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nan_gau_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nan_gau_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nan_gau_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nan_gau_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nan_gau_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nan_gau_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sabre_mountain_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sabre_mountain_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sabre_mountain_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sabre_mountain_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sabre_mountain_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sabre_mountain_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_greasus_hall_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_greasus_hall_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_greasus_hall_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_greasus_hall_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_greasus_hall_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_greasus_hall_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_dolganyeir_forest_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_dolganyeir_forest_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_dolganyeir_forest_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_dolganyeir_forest_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wizard_caliphs_palace_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wizard_caliphs_palace_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wizard_caliphs_palace_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wizard_caliphs_palace_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wizard_caliphs_palace_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_wizard_caliphs_palace_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zharr_gate_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zharr_gate_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zharr_gate_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zharr_gate_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sorcerers_islands_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sorcerers_islands_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sorcerers_islands_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_sorcerers_islands_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_marienburg_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_marienburg_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_marienburg_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_marienburg_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_marienburg_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_marienburg_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nagashizzar_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nagashizzar_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nagashizzar_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nagashizzar_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nagashizzar_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_nagashizzar_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_al_haikk_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_al_haikk_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_al_haikk_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_al_haikk_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_al_haikk_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_al_haikk_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_vulture_mountain_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_vulture_mountain_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_vulture_mountain_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_vulture_mountain_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_major_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_major_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_major_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_major_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_major_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_major_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_minor_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_minor_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_minor_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_araby_minor_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_fortress_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_fortress_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_fortress_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_fortress_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_fortress_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_fortress_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_daemons_stump_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_daemons_stump_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_daemons_stump_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_daemons_stump_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_gorgoth_tower_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_gorgoth_tower_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_gorgoth_tower_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_gorgoth_tower_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_gorgoth_tower_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_gorgoth_tower_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_mousillon_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_mousillon_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_mousillon_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_mousillon_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skjold_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skjold_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skjold_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skjold_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zandri_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zandri_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zandri_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_zandri_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_crag_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_crag_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_crag_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_crag_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_crag_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_black_crag_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_carcassonne_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_carcassonne_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_carcassonne_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_carcassonne_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_carcassonne_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_carcassonne_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_bordelaux_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_bordelaux_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_bordelaux_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_bordelaux_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_bordelaux_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_bordelaux_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_uzkulak_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_uzkulak_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_uzkulak_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_uzkulak_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_uzkulak_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_uzkulak_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_flayed_rock_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_flayed_rock_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_flayed_rock_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_flayed_rock_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_flayed_rock_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_flayed_rock_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karak_eight_peak_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karak_eight_peak_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karak_eight_peak_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karak_eight_peak_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karak_eight_peak_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_karak_eight_peak_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skavenblight_cleansed_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skavenblight_cleansed_settlement_dummy_1wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skavenblight_cleansed_settlement_dummy_2wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skavenblight_cleansed_settlement_dummy_3wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skavenblight_cleansed_settlement_dummy_4wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skavenblight_cleansed_settlement_dummy_5wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
building_culture_variants_name_sr_skeggi_settlement_dummy_0wh2_dlc09_rogue_black_creek_raiders	PLACEHOLDER	false
